"Industrial Production, Original and Seasonally Adjusted by Country and Month"

"Country","Month","Industrial Production index, original, 2010=100"
"Norway","2001M09",116.0
"Norway","2001M10",126.9
"Norway","2001M11",127.8
"Norway","2001M12",121.9
"Norway","2002M01",125.8
"Norway","2002M02",119.2
"Norway","2002M03",111.3
"Norway","2002M04",124.8
"Norway","2002M05",118.5
"Norway","2002M06",114.4
"Norway","2002M07",104.0
"Norway","2002M08",114.1
"Norway","2002M09",108.5
"Norway","2002M10",124.4
"Norway","2002M11",121.6
"Norway","2002M12",113.8
"Norway","2003M01",120.9
"Norway","2003M02",112.6
"Norway","2003M03",122.1
"Norway","2003M04",109.7
"Norway","2003M05",111.2
"Norway","2003M06",104.8
"Norway","2003M07",105.7
"Norway","2003M08",108.2
"Norway","2003M09",109.5
"Norway","2003M10",122.7
"Norway","2003M11",119.7
"Norway","2003M12",118.2
"Norway","2004M01",120.4
"Norway","2004M02",115.4
"Norway","2004M03",125.4
"Norway","2004M04",109.4
"Norway","2004M05",112.5
"Norway","2004M06",115.2
"Norway","2004M07",102.3
"Norway","2004M08",100.5
"Norway","2004M09",107.6
"Norway","2004M10",119.7
"Norway","2004M11",120.3
"Norway","2004M12",113.1
"Norway","2005M01",115.1
"Norway","2005M02",111.1
"Norway","2005M03",115.2
"Norway","2005M04",118.5
"Norway","2005M05",115.5
"Norway","2005M06",106.6
"Norway","2005M07",98.8
"Norway","2005M08",113.2
"Norway","2005M09",112.9
"Norway","2005M10",116.7
"Norway","2005M11",121.9
"Norway","2005M12",116.4
"Norway","2006M01",120.1
"Norway","2006M02",110.9
"Norway","2006M03",121.8
"Norway","2006M04",104.9
"Norway","2006M05",112.1
"Norway","2006M06",106.2
"Norway","2006M07",101.2
"Norway","2006M08",109.7
"Norway","2006M09",105.0
"Norway","2006M10",112.5
"Norway","2006M11",114.6
"Norway","2006M12",113.3
"Norway","2007M01",117.7
"Norway","2007M02",108.4
"Norway","2007M03",116.4
"Norway","2007M04",110.0
"Norway","2007M05",107.2
"Norway","2007M06",97.2
"Norway","2007M07",102.8
"Norway","2007M08",108.9
"Norway","2007M09",105.0
"Norway","2007M10",116.7
"Norway","2007M11",116.0
"Norway","2007M12",110.0
"Norway","2008M01",117.9
"Norway","2008M02",110.7
"Norway","2008M03",113.8
"Norway","2008M04",110.9
"Norway","2008M05",109.9
"Norway","2008M06",102.5
"Norway","2008M07",105.1
"Norway","2008M08",101.2
"Norway","2008M09",102.2
"Norway","2008M10",116.7
"Norway","2008M11",115.8
"Norway","2008M12",116.2
"Norway","2009M01",116.2
"Norway","2009M02",110.9
"Norway","2009M03",116.2
"Norway","2009M04",102.8
"Norway","2009M05",100.8
"Norway","2009M06",96.5
"Norway","2009M07",96.6
"Norway","2009M08",101.2
"Norway","2009M09",100.5
"Norway","2009M10",109.9
"Norway","2009M11",110.5
"Norway","2009M12",108.8
"Norway","2010M01",112.0
"Norway","2010M02",103.9
"Norway","2010M03",109.5
"Norway","2010M04",99.2
"Norway","2010M05",99.3
"Norway","2010M06",92.5
"Norway","2010M07",88.0
"Norway","2010M08",88.0
"Norway","2010M09",89.3
"Norway","2010M10",106.2
"Norway","2010M11",106.2
"Norway","2010M12",105.9
"Norway","2011M01",104.8
"Norway","2011M02",97.0
"Norway","2011M03",103.4
"Norway","2011M04",88.4
"Norway","2011M05",86.4
"Norway","2011M06",86.7
"Norway","2011M07",83.9
"Norway","2011M08",94.1
"Norway","2011M09",92.4
"Norway","2011M10",99.2
"Norway","2011M11",104.3
"Norway","2011M12",100.1
"Norway","2012M01",107.4
"Norway","2012M02",102.0
"Norway","2012M03",104.4
"Norway","2012M04",94.1
"Norway","2012M05",97.0
"Norway","2012M06",92.5
"Norway","2012M07",85.9
"Norway","2012M08",94.4
"Norway","2012M09",84.2
"Norway","2012M10",101.8
"Norway","2012M11",98.9
"Norway","2012M12",97.6
"Norway","2013M01",101.1
"Norway","2013M02",89.6
"Norway","2013M03",93.9
"Norway","2013M04",95.0
"Norway","2013M05",95.4
"Norway","2013M06",88.8
"Norway","2013M07",91.7
"Norway","2013M08",92.6
"Norway","2013M09",86.6
"Norway","2013M10",96.6
"Norway","2013M11",99.2
"Norway","2013M12",98.8
"Norway","2014M01",102.5
"Norway","2014M02",93.6
"Norway","2014M03",102.6
"Norway","2014M04",94.1
"Norway","2014M05",88.8
"Norway","2014M06",89.5
"Norway","2014M07",88.0
"Norway","2014M08",91.9
"Norway","2014M09",93.1
"Norway","2014M10",106.2
"Norway","2014M11",101.2
"Norway","2014M12",101.9
"Norway","2015M01",101.5
"Norway","2015M02",95.7
"Norway","2015M03",104.2
"Norway","2015M04",91.1
"Norway","2015M05",93.4
"Norway","2015M06",94.7
"Norway","2015M07",91.5
"Norway","2015M08",96.7
"Norway","2015M09",96.2
"Norway","2015M10",103.4
"Norway","2015M11",100.9
"Norway","2015M12",101.2
"Norway","2016M01",102.2
"Norway","2016M02",98.4
"Norway","2016M03",101.1
"Norway","2016M04",99.4
"Norway","2016M05",95.6
"Norway","2016M06",89.2
"Norway","2016M07",90.2
"Norway","2016M08",91.2
"Norway","2016M09",83.0
"Norway","2016M10",103.4
"Norway","2016M11",103.5
"Norway","2016M12",98.9
"Norway","2017M01",102.7
"Norway","2017M02",94.4
"Norway","2017M03",104.4
"Norway","2017M04",94.3
"Norway","2017M05",94.2
"Norway","2017M06",91.7
"Norway","2017M07",88.8
"Norway","2017M08",96.5
"Norway","2017M09",91.7
"Norway","2017M10",99.1
"Norway","2017M11",99.3
"Norway","2017M12",95.8
"Norway","2018M01",102.0
"Norway","2018M02",93.2
"Norway","2018M03",97.4
"Norway","2018M04",93.1
"Norway","2018M05",88.8
"Norway","2018M06",92.3
"Norway","2018M07",86.7
"Norway","2018M08",95.8
"Norway","2018M09",88.6
"Norway","2018M10",101.5
"Norway","2018M11",98.9
"Norway","2018M12",93.4
"Norway","2019M01",99.5
"Norway","2019M02",88.6
"Norway","2019M03",94.2
"Norway","2019M04",87.7
"Norway","2019M05",88.0
"Norway","2019M06",82.0
"Norway","2019M07",82.5
"Norway","2019M08",85.7
"Norway","2019M09",81.1
"Norway","2019M10",96.5
"Norway","2019M11",98.8
"Norway","2019M12",97.6
"Norway","2020M01",101.9
"Norway","2020M02",98.9
"Norway","2020M03",104.8
"Norway","2020M04",95.7
"Norway","2020M05",93.3
"Norway","2020M06",89.4
"Norway","2020M07",92.2
"Norway","2020M08",95.6
"Norway","2020M09",90.3
"Norway","2020M10",97.1
"Norway","2020M11",99.6
"Norway","2020M12",103.4
"Norway","2021M01",104.8
"Norway","2021M02",96.1
"Norway","2021M03",103.6
"Norway","2021M04",96.4
"Norway","2021M05",93.2
"Norway","2021M06",93.5
"Norway","2021M07",90.5
"Norway","2021M08",98.9
"Norway","2021M09",99.4
"Norway","2021M10",104.1
"Norway","2021M11",102.6
"Norway","2021M12",104.1
"Norway","2022M01",102.6
"Norway","2022M02",95.1
"Norway","2022M03",105.8
"Norway","2022M04",93.6
"Norway","2022M05",97.2
"Norway","2022M06",91.2
"Norway","2022M07",89.2
"Norway","2022M08",101.7
"Norway","2022M09",96.7
"Norway","2022M10",103.9
"Norway","2022M11",104.2
"Norway","2022M12",101.2
"Norway","2023M01",106.2
"Norway","2023M02",97.1
"Norway","2023M03",107.7
"Norway","2023M04",97.8
"Norway","2023M05",93.3
"Norway","2023M06",88.8
"Norway","2023M07",95.3
"Norway","2023M08",99.5
"Norway","2023M09",81.6
"Norway","2023M10",103.3
"Norway","2023M11",106.6
"Norway","2023M12",108.5
"Norway","2024M01",114.8
"Norway","2024M02",102.5
"Norway","2024M03",110.1
"Norway","2024M04",103.6
"Norway","2024M05",99.4
"Norway","2024M06",101.2
"Norway","2024M07",105.8
"Norway","2024M08",105.1
"Norway","2024M09",80.9
"Norway","2024M10",105.9
"Norway","2024M11",106.5
"Norway","2024M12",108.7
"Poland","2000M01",49.7
"Poland","2000M02",53.0
"Poland","2000M03",58.5
"Poland","2000M04",53.4
"Poland","2000M05",57.2
"Poland","2000M06",57.5
"Poland","2000M07",54.6
"Poland","2000M08",58.5
"Poland","2000M09",60.0
"Poland","2000M10",61.5
"Poland","2000M11",59.7
"Poland","2000M12",59.0
"Poland","2001M01",54.9
"Poland","2001M02",52.8
"Poland","2001M03",60.3
"Poland","2001M04",55.6
"Poland","2001M05",57.0
"Poland","2001M06",54.9
"Poland","2001M07",55.4
"Poland","2001M08",59.0
"Poland","2001M09",57.9
"Poland","2001M10",62.6
"Poland","2001M11",59.0
"Poland","2001M12",56.1
"Poland","2002M01",54.8
"Poland","2002M02",53.1
"Poland","2002M03",58.7
"Poland","2002M04",55.7
"Poland","2002M05",54.6
"Poland","2002M06",56.1
"Poland","2002M07",58.5
"Poland","2002M08",58.0
"Poland","2002M09",61.5
"Poland","2002M10",64.6
"Poland","2002M11",61.0
"Poland","2002M12",58.8
"Poland","2003M01",56.6
"Poland","2003M02",55.4
"Poland","2003M03",61.8
"Poland","2003M04",60.7
"Poland","2003M05",61.0
"Poland","2003M06",60.5
"Poland","2003M07",64.6
"Poland","2003M08",61.6
"Poland","2003M09",68.4
"Poland","2003M10",72.6
"Poland","2003M11",66.6
"Poland","2003M12",67.4
"Poland","2004M01",64.9
"Poland","2004M02",65.6
"Poland","2004M03",76.6
"Poland","2004M04",74.1
"Poland","2004M05",68.5
"Poland","2004M06",70.3
"Poland","2004M07",68.7
"Poland","2004M08",70.2
"Poland","2004M09",75.1
"Poland","2004M10",75.2
"Poland","2004M11",74.1
"Poland","2004M12",72.0
"Poland","2005M01",67.9
"Poland","2005M02",67.2
"Poland","2005M03",73.8
"Poland","2005M04",73.1
"Poland","2005M05",69.3
"Poland","2005M06",75.2
"Poland","2005M07",70.5
"Poland","2005M08",73.6
"Poland","2005M09",79.7
"Poland","2005M10",81.2
"Poland","2005M11",80.8
"Poland","2005M12",79.2
"Poland","2006M01",74.9
"Poland","2006M02",74.1
"Poland","2006M03",86.2
"Poland","2006M04",77.7
"Poland","2006M05",82.6
"Poland","2006M06",84.6
"Poland","2006M07",81.2
"Poland","2006M08",83.1
"Poland","2006M09",88.8
"Poland","2006M10",92.6
"Poland","2006M11",90.0
"Poland","2006M12",84.4
"Poland","2007M01",85.6
"Poland","2007M02",83.1
"Poland","2007M03",95.6
"Poland","2007M04",87.4
"Poland","2007M05",89.5
"Poland","2007M06",89.5
"Poland","2007M07",89.8
"Poland","2007M08",90.2
"Poland","2007M09",93.6
"Poland","2007M10",102.8
"Poland","2007M11",97.7
"Poland","2007M12",89.3
"Poland","2008M01",94.8
"Poland","2008M02",95.6
"Poland","2008M03",96.2
"Poland","2008M04",100.2
"Poland","2008M05",90.7
"Poland","2008M06",95.4
"Poland","2008M07",93.9
"Poland","2008M08",86.1
"Poland","2008M09",98.8
"Poland","2008M10",100.7
"Poland","2008M11",87.2
"Poland","2008M12",84.3
"Poland","2009M01",80.0
"Poland","2009M02",81.3
"Poland","2009M03",94.4
"Poland","2009M04",87.7
"Poland","2009M05",86.1
"Poland","2009M06",91.0
"Poland","2009M07",89.8
"Poland","2009M08",86.1
"Poland","2009M09",97.4
"Poland","2009M10",99.3
"Poland","2009M11",95.7
"Poland","2009M12",90.3
"Poland","2010M01",86.9
"Poland","2010M02",89.0
"Poland","2010M03",106.2
"Poland","2010M04",96.2
"Poland","2010M05",97.7
"Poland","2010M06",104.3
"Poland","2010M07",99.3
"Poland","2010M08",97.9
"Poland","2010M09",109.0
"Poland","2010M10",107.4
"Poland","2010M11",105.4
"Poland","2010M12",100.7
"Poland","2011M01",95.2
"Poland","2011M02",98.4
"Poland","2011M03",112.8
"Poland","2011M04",102.6
"Poland","2011M05",105.4
"Poland","2011M06",106.7
"Poland","2011M07",100.8
"Poland","2011M08",105.4
"Poland","2011M09",116.6
"Poland","2011M10",114.1
"Poland","2011M11",113.9
"Poland","2011M12",108.7
"Poland","2012M01",103.4
"Poland","2012M02",102.8
"Poland","2012M03",113.8
"Poland","2012M04",105.2
"Poland","2012M05",109.8
"Poland","2012M06",107.9
"Poland","2012M07",106.2
"Poland","2012M08",105.6
"Poland","2012M09",111.0
"Poland","2012M10",119.3
"Poland","2012M11",113.3
"Poland","2012M12",98.0
"Poland","2013M01",103.8
"Poland","2013M02",100.7
"Poland","2013M03",110.5
"Poland","2013M04",108.2
"Poland","2013M05",107.9
"Poland","2013M06",110.8
"Poland","2013M07",113.0
"Poland","2013M08",108.0
"Poland","2013M09",118.0
"Poland","2013M10",124.8
"Poland","2013M11",116.6
"Poland","2013M12",104.6
"Poland","2014M01",108.2
"Poland","2014M02",106.1
"Poland","2014M03",116.6
"Poland","2014M04",114.3
"Poland","2014M05",112.6
"Poland","2014M06",112.8
"Poland","2014M07",115.7
"Poland","2014M08",105.9
"Poland","2014M09",123.0
"Poland","2014M10",126.9
"Poland","2014M11",116.9
"Poland","2014M12",113.3
"Poland","2015M01",109.8
"Poland","2015M02",111.3
"Poland","2015M03",126.9
"Poland","2015M04",116.9
"Poland","2015M05",115.7
"Poland","2015M06",121.2
"Poland","2015M07",120.2
"Poland","2015M08",111.5
"Poland","2015M09",127.9
"Poland","2015M10",130.0
"Poland","2015M11",126.2
"Poland","2015M12",120.8
"Poland","2016M01",111.2
"Poland","2016M02",118.8
"Poland","2016M03",127.7
"Poland","2016M04",123.9
"Poland","2016M05",119.5
"Poland","2016M06",128.7
"Poland","2016M07",115.9
"Poland","2016M08",120.0
"Poland","2016M09",132.0
"Poland","2016M10",128.4
"Poland","2016M11",130.0
"Poland","2016M12",123.6
"Poland","2017M01",121.6
"Poland","2017M02",120.2
"Poland","2017M03",142.0
"Poland","2017M04",123.3
"Poland","2017M05",130.5
"Poland","2017M06",134.3
"Poland","2017M07",123.3
"Poland","2017M08",130.7
"Poland","2017M09",137.7
"Poland","2017M10",144.3
"Poland","2017M11",142.1
"Poland","2017M12",127.0
"Poland","2018M01",132.3
"Poland","2018M02",129.2
"Poland","2018M03",144.4
"Poland","2018M04",134.9
"Poland","2018M05",137.4
"Poland","2018M06",143.4
"Poland","2018M07",135.9
"Poland","2018M08",137.2
"Poland","2018M09",141.3
"Poland","2018M10",154.9
"Poland","2018M11",148.5
"Poland","2018M12",130.7
"Poland","2019M01",140.3
"Poland","2019M02",137.9
"Poland","2019M03",152.3
"Poland","2019M04",147.2
"Poland","2019M05",147.9
"Poland","2019M06",139.5
"Poland","2019M07",143.8
"Poland","2019M08",134.9
"Poland","2019M09",149.0
"Poland","2019M10",160.7
"Poland","2019M11",150.5
"Poland","2019M12",135.4
"Poland","2020M01",141.6
"Poland","2020M02",144.6
"Poland","2020M03",148.4
"Poland","2020M04",110.2
"Poland","2020M05",122.3
"Poland","2020M06",139.8
"Poland","2020M07",145.1
"Poland","2020M08",136.9
"Poland","2020M09",157.5
"Poland","2020M10",162.0
"Poland","2020M11",158.7
"Poland","2020M12",150.5
"Poland","2021M01",142.5
"Poland","2021M02",148.0
"Poland","2021M03",176.1
"Poland","2021M04",159.8
"Poland","2021M05",159.0
"Poland","2021M06",165.4
"Poland","2021M07",158.8
"Poland","2021M08",154.8
"Poland","2021M09",171.0
"Poland","2021M10",174.3
"Poland","2021M11",182.1
"Poland","2021M12",175.4
"Poland","2022M01",167.7
"Poland","2022M02",174.3
"Poland","2022M03",203.0
"Poland","2022M04",179.7
"Poland","2022M05",183.1
"Poland","2022M06",182.8
"Poland","2022M07",170.2
"Poland","2022M08",171.3
"Poland","2022M09",187.5
"Poland","2022M10",184.8
"Poland","2022M11",189.0
"Poland","2022M12",176.1
"Poland","2023M01",172.5
"Poland","2023M02",173.1
"Poland","2023M03",197.2
"Poland","2023M04",169.7
"Poland","2023M05",178.4
"Poland","2023M06",181.6
"Poland","2023M07",167.4
"Poland","2023M08",169.5
"Poland","2023M09",183.6
"Poland","2023M10",190.3
"Poland","2023M11",190.0
"Poland","2023M12",170.0
"Poland","2024M01",176.9
"Poland","2024M02",178.7
"Poland","2024M03",186.2
"Poland","2024M04",183.0
"Poland","2024M05",175.2
"Poland","2024M06",181.0
"Poland","2024M07",174.9
"Poland","2024M08",166.2
"Poland","2024M09",181.3
"Poland","2024M10",198.5
"Poland","2024M11",186.6
"Poland","2024M12",170.2
"Portugal","2000M01",117.5
"Portugal","2000M02",114.6
"Portugal","2000M03",118.5
"Portugal","2000M04",103.9
"Portugal","2000M05",120.7
"Portugal","2000M06",116.7
"Portugal","2000M07",118.0
"Portugal","2000M08",88.9
"Portugal","2000M09",122.2
"Portugal","2000M10",123.6
"Portugal","2000M11",123.5
"Portugal","2000M12",106.9
"Portugal","2001M01",120.6
"Portugal","2001M02",113.2
"Portugal","2001M03",128.3
"Portugal","2001M04",112.7
"Portugal","2001M05",123.6
"Portugal","2001M06",118.2
"Portugal","2001M07",122.3
"Portugal","2001M08",88.1
"Portugal","2001M09",116.9
"Portugal","2001M10",125.7
"Portugal","2001M11",124.9
"Portugal","2001M12",107.7
"Portugal","2002M01",121.4
"Portugal","2002M02",112.2
"Portugal","2002M03",123.6
"Portugal","2002M04",122.0
"Portugal","2002M05",123.4
"Portugal","2002M06",116.1
"Portugal","2002M07",130.1
"Portugal","2002M08",86.8
"Portugal","2002M09",119.3
"Portugal","2002M10",128.6
"Portugal","2002M11",119.2
"Portugal","2002M12",106.2
"Portugal","2003M01",122.6
"Portugal","2003M02",117.8
"Portugal","2003M03",117.8
"Portugal","2003M04",115.8
"Portugal","2003M05",120.8
"Portugal","2003M06",112.6
"Portugal","2003M07",127.0
"Portugal","2003M08",83.5
"Portugal","2003M09",118.1
"Portugal","2003M10",127.5
"Portugal","2003M11",121.6
"Portugal","2003M12",107.9
"Portugal","2004M01",114.9
"Portugal","2004M02",107.7
"Portugal","2004M03",124.4
"Portugal","2004M04",112.2
"Portugal","2004M05",115.8
"Portugal","2004M06",114.4
"Portugal","2004M07",120.1
"Portugal","2004M08",82.0
"Portugal","2004M09",110.9
"Portugal","2004M10",112.4
"Portugal","2004M11",117.6
"Portugal","2004M12",104.1
"Portugal","2005M01",130.3
"Portugal","2005M02",126.5
"Portugal","2005M03",135.7
"Portugal","2005M04",126.5
"Portugal","2005M05",128.4
"Portugal","2005M06",134.7
"Portugal","2005M07",130.5
"Portugal","2005M08",89.6
"Portugal","2005M09",131.7
"Portugal","2005M10",127.2
"Portugal","2005M11",137.1
"Portugal","2005M12",110.9
"Portugal","2006M01",123.7
"Portugal","2006M02",113.9
"Portugal","2006M03",134.1
"Portugal","2006M04",110.7
"Portugal","2006M05",130.8
"Portugal","2006M06",130.8
"Portugal","2006M07",132.5
"Portugal","2006M08",96.1
"Portugal","2006M09",129.6
"Portugal","2006M10",129.7
"Portugal","2006M11",135.2
"Portugal","2006M12",114.1
"Portugal","2007M01",130.8
"Portugal","2007M02",117.9
"Portugal","2007M03",131.7
"Portugal","2007M04",114.8
"Portugal","2007M05",129.5
"Portugal","2007M06",125.5
"Portugal","2007M07",124.6
"Portugal","2007M08",90.5
"Portugal","2007M09",120.4
"Portugal","2007M10",132.6
"Portugal","2007M11",128.1
"Portugal","2007M12",107.5
"Portugal","2008M01",126.9
"Portugal","2008M02",119.8
"Portugal","2008M03",117.2
"Portugal","2008M04",121.9
"Portugal","2008M05",116.0
"Portugal","2008M06",116.4
"Portugal","2008M07",123.7
"Portugal","2008M08",85.1
"Portugal","2008M09",116.4
"Portugal","2008M10",116.6
"Portugal","2008M11",111.1
"Portugal","2008M12",92.9
"Portugal","2009M01",96.4
"Portugal","2009M02",91.8
"Portugal","2009M03",102.6
"Portugal","2009M04",97.9
"Portugal","2009M05",97.8
"Portugal","2009M06",96.2
"Portugal","2009M07",108.4
"Portugal","2009M08",78.0
"Portugal","2009M09",107.2
