"Price Indices by Country and Month"

"Country","Month","Consumer price index, 2010=100"
"Austria","2004M09",89.6
"Austria","2004M10",90.0
"Austria","2004M11",90.1
"Austria","2004M12",90.5
"Austria","2005M01",90.6
"Austria","2005M02",90.9
"Austria","2005M03",91.4
"Austria","2005M04",91.2
"Austria","2005M05",91.2
"Austria","2005M06",91.5
"Austria","2005M07",91.4
"Austria","2005M08",91.4
"Austria","2005M09",91.6
"Austria","2005M10",91.7
"Austria","2005M11",91.4
"Austria","2005M12",91.8
"Austria","2006M01",91.7
"Austria","2006M02",92.0
"Austria","2006M03",92.3
"Austria","2006M04",92.7
"Austria","2006M05",92.8
"Austria","2006M06",92.9
"Austria","2006M07",92.8
"Austria","2006M08",93.1
"Austria","2006M09",92.9
"Austria","2006M10",92.8
"Austria","2006M11",92.9
"Austria","2006M12",93.2
"Austria","2007M01",93.2
"Austria","2007M02",93.4
"Austria","2007M03",93.9
"Austria","2007M04",94.4
"Austria","2007M05",94.6
"Austria","2007M06",94.7
"Austria","2007M07",94.7
"Austria","2007M08",94.6
"Austria","2007M09",94.8
"Austria","2007M10",95.4
"Austria","2007M11",95.8
"Austria","2007M12",96.6
"Austria","2008M01",96.2
"Austria","2008M02",96.5
"Austria","2008M03",97.2
"Austria","2008M04",97.5
"Austria","2008M05",98.1
"Austria","2008M06",98.4
"Austria","2008M07",98.3
"Austria","2008M08",98.1
"Austria","2008M09",98.4
"Austria","2008M10",98.3
"Austria","2008M11",98.0
"Austria","2008M12",97.8
"Austria","2009M01",97.4
"Austria","2009M02",97.7
"Austria","2009M03",97.9
"Austria","2009M04",98.1
"Austria","2009M05",98.4
"Austria","2009M06",98.3
"Austria","2009M07",98.0
"Austria","2009M08",98.4
"Austria","2009M09",98.5
"Austria","2009M10",98.5
"Austria","2009M11",98.6
"Austria","2009M12",98.8
"Austria","2010M01",98.6
"Austria","2010M02",98.7
"Austria","2010M03",99.8
"Austria","2010M04",100.1
"Austria","2010M05",100.2
"Austria","2010M06",100.2
"Austria","2010M07",99.8
"Austria","2010M08",100.0
"Austria","2010M09",100.3
"Austria","2010M10",100.6
"Austria","2010M11",100.5
"Austria","2010M12",101.1
"Austria","2011M01",101.0
"Austria","2011M02",101.7
"Austria","2011M03",102.9
"Austria","2011M04",103.4
"Austria","2011M05",103.5
"Austria","2011M06",103.5
"Austria","2011M07",103.3
"Austria","2011M08",103.5
"Austria","2011M09",103.9
"Austria","2011M10",104.0
"Austria","2011M11",104.1
"Austria","2011M12",104.3
"Austria","2012M01",103.8
"Austria","2012M02",104.3
"Austria","2012M03",105.4
"Austria","2012M04",105.8
"Austria","2012M05",105.7
"Austria","2012M06",105.8
"Austria","2012M07",105.5
"Austria","2012M08",105.8
"Austria","2012M09",106.7
"Austria","2012M10",106.9
"Austria","2012M11",107.0
"Austria","2012M12",107.2
"Austria","2013M01",106.6
"Austria","2013M02",106.9
"Austria","2013M03",107.8
"Austria","2013M04",107.9
"Austria","2013M05",108.1
"Austria","2013M06",108.1
"Austria","2013M07",107.6
"Austria","2013M08",107.7
"Austria","2013M09",108.5
"Austria","2013M10",108.4
"Austria","2013M11",108.5
"Austria","2013M12",109.2
"Austria","2014M01",108.3
"Austria","2014M02",108.5
"Austria","2014M03",109.6
"Austria","2014M04",109.7
"Austria","2014M05",110.0
"Austria","2014M06",110.1
"Austria","2014M07",109.5
"Austria","2014M08",109.5
"Austria","2014M09",110.2
"Austria","2014M10",110.1
"Austria","2014M11",110.3
"Austria","2014M12",110.3
"Austria","2015M01",109.1
"Austria","2015M02",109.5
"Austria","2015M03",110.7
"Austria","2015M04",110.9
"Austria","2015M05",111.1
"Austria","2015M06",111.2
"Austria","2015M07",110.8
"Austria","2015M08",110.6
"Austria","2015M09",111.0
"Austria","2015M10",110.9
"Austria","2015M11",111.0
"Austria","2015M12",111.4
"Austria","2016M01",110.5
"Austria","2016M02",110.6
"Austria","2016M03",111.4
"Austria","2016M04",111.4
"Austria","2016M05",111.8
"Austria","2016M06",111.9
"Austria","2016M07",111.4
"Austria","2016M08",111.2
"Austria","2016M09",112.0
"Austria","2016M10",112.3
"Austria","2016M11",112.4
"Austria","2016M12",113.0
"Austria","2017M01",112.7
"Austria","2017M02",113.0
"Austria","2017M03",113.6
"Austria","2017M04",113.8
"Austria","2017M05",113.9
"Austria","2017M06",114.0
"Austria","2017M07",113.7
"Austria","2017M08",113.6
"Austria","2017M09",114.7
"Austria","2017M10",114.8
"Austria","2017M11",115.0
"Austria","2017M12",115.4
"Austria","2018M01",114.7
"Austria","2018M02",115.0
"Austria","2018M03",115.7
"Austria","2018M04",115.9
"Austria","2018M05",116.1
"Austria","2018M06",116.3
"Austria","2018M07",116.1
"Austria","2018M08",116.1
"Austria","2018M09",117.0
"Austria","2018M10",117.3
"Austria","2018M11",117.5
"Austria","2018M12",117.6
"Austria","2019M01",116.8
"Austria","2019M02",116.8
"Austria","2019M03",117.8
"Austria","2019M04",117.9
"Austria","2019M05",118.1
"Austria","2019M06",118.2
"Austria","2019M07",117.8
"Austria","2019M08",117.9
"Austria","2019M09",118.4
"Austria","2019M10",118.6
"Austria","2019M11",118.9
"Austria","2019M12",119.6
"Austria","2020M01",119.1
"Austria","2020M02",119.2
"Austria","2020M03",119.6
"Austria","2020M04",119.6
"Austria","2020M05",118.8
"Austria","2020M06",119.4
"Austria","2020M07",119.7
"Austria","2020M08",119.4
"Austria","2020M09",119.9
"Austria","2020M10",120.2
"Austria","2020M11",120.3
"Austria","2020M12",121.0
"Austria","2021M01",120.0
"Austria","2021M02",120.6
"Austria","2021M03",122.0
"Austria","2021M04",121.8
"Austria","2021M05",122.2
"Austria","2021M06",122.8
"Austria","2021M07",123.2
"Austria","2021M08",123.3
"Austria","2021M09",123.9
"Austria","2021M10",124.6
"Austria","2021M11",125.4
"Austria","2021M12",126.2
"Austria","2022M01",126.0
"Austria","2022M02",127.6
"Austria","2022M03",130.2
"Austria","2022M04",130.6
"Austria","2022M05",131.7
"Austria","2022M06",133.4
"Austria","2022M07",134.8
"Austria","2022M08",134.8
"Austria","2022M09",137.0
"Austria","2022M10",138.4
"Austria","2022M11",138.7
"Austria","2022M12",139.0
"Austria","2023M01",140.2
"Austria","2023M02",141.5
"Austria","2023M03",142.2
"Austria","2023M04",143.2
"Austria","2023M05",143.4
"Austria","2023M06",144.1
"Austria","2023M07",144.2
"Austria","2023M08",144.7
"Austria","2023M09",145.3
"Austria","2023M10",145.8
"Austria","2023M11",146.1
"Austria","2023M12",146.7
"Austria","2024M01",146.6
"Austria","2024M02",147.3
"Austria","2024M03",148.1
"Austria","2024M04",148.1
"Austria","2024M05",148.2
"Austria","2024M06",148.4
"Austria","2024M07",148.4
"Austria","2024M08",148.1
"Austria","2024M09",147.9
"Austria","2024M10",148.4
"Austria","2024M11",148.9
"Austria","2024M12",149.7
"Azerbaijan","2000M01",48.7
"Azerbaijan","2000M02",49.2
"Azerbaijan","2000M03",49.2
"Azerbaijan","2000M04",49.3
"Azerbaijan","2000M05",49.0
"Azerbaijan","2000M06",48.6
"Azerbaijan","2000M07",48.4
"Azerbaijan","2000M08",48.3
"Azerbaijan","2000M09",48.6
"Azerbaijan","2000M10",48.9
"Azerbaijan","2000M11",49.1
"Azerbaijan","2000M12",49.4
"Azerbaijan","2001M01",49.6
"Azerbaijan","2001M02",49.9
"Azerbaijan","2001M03",50.0
"Azerbaijan","2001M04",50.1
"Azerbaijan","2001M05",49.8
"Azerbaijan","2001M06",49.7
"Azerbaijan","2001M07",49.2
"Azerbaijan","2001M08",49.0
"Azerbaijan","2001M09",49.2
"Azerbaijan","2001M10",49.5
"Azerbaijan","2001M11",49.7
"Azerbaijan","2001M12",50.1
"Azerbaijan","2002M01",50.4
"Azerbaijan","2002M02",50.6
"Azerbaijan","2002M03",50.8
"Azerbaijan","2002M04",51.3
"Azerbaijan","2002M05",51.6
"Azerbaijan","2002M06",51.0
"Azerbaijan","2002M07",50.8
"Azerbaijan","2002M08",50.6
"Azerbaijan","2002M09",50.8
"Azerbaijan","2002M10",51.1
"Azerbaijan","2002M11",51.5
"Azerbaijan","2002M12",51.8
"Azerbaijan","2003M01",51.9
"Azerbaijan","2003M02",52.0
"Azerbaijan","2003M03",52.0
"Azerbaijan","2003M04",52.1
"Azerbaijan","2003M05",52.3
"Azerbaijan","2003M06",52.0
"Azerbaijan","2003M07",51.5
"Azerbaijan","2003M08",51.4
"Azerbaijan","2003M09",51.9
"Azerbaijan","2003M10",52.4
"Azerbaijan","2003M11",52.8
"Azerbaijan","2003M12",53.6
"Azerbaijan","2004M01",54.7
"Azerbaijan","2004M02",54.8
"Azerbaijan","2004M03",55.3
"Azerbaijan","2004M04",55.6
"Azerbaijan","2004M05",55.7
"Azerbaijan","2004M06",54.9
"Azerbaijan","2004M07",54.2
"Azerbaijan","2004M08",54.2
"Azerbaijan","2004M09",54.5
"Azerbaijan","2004M10",56.9
"Azerbaijan","2004M11",58.2
"Azerbaijan","2004M12",59.2
"Azerbaijan","2005M01",60.0
"Azerbaijan","2005M02",60.8
"Azerbaijan","2005M03",62.2
"Azerbaijan","2005M04",62.5
"Azerbaijan","2005M05",62.1
"Azerbaijan","2005M06",61.0
"Azerbaijan","2005M07",60.0
"Azerbaijan","2005M08",59.6
"Azerbaijan","2005M09",60.1
"Azerbaijan","2005M10",60.4
"Azerbaijan","2005M11",61.1
"Azerbaijan","2005M12",62.4
"Azerbaijan","2006M01",63.2
"Azerbaijan","2006M02",64.5
"Azerbaijan","2006M03",65.3
"Azerbaijan","2006M04",65.8
"Azerbaijan","2006M05",66.0
"Azerbaijan","2006M06",65.9
"Azerbaijan","2006M07",65.7
"Azerbaijan","2006M08",65.7
"Azerbaijan","2006M09",66.3
"Azerbaijan","2006M10",67.2
"Azerbaijan","2006M11",68.1
"Azerbaijan","2006M12",69.5
"Azerbaijan","2007M01",74.0
"Azerbaijan","2007M02",75.1
"Azerbaijan","2007M03",76.0
"Azerbaijan","2007M04",76.3
"Azerbaijan","2007M05",76.1
"Azerbaijan","2007M06",75.7
"Azerbaijan","2007M07",75.8
"Azerbaijan","2007M08",76.4
"Azerbaijan","2007M09",77.2
"Azerbaijan","2007M10",78.7
"Azerbaijan","2007M11",81.2
"Azerbaijan","2007M12",83.2
"Azerbaijan","2008M01",85.3
"Azerbaijan","2008M02",87.2
"Azerbaijan","2008M03",89.9
"Azerbaijan","2008M04",92.7
"Azerbaijan","2008M05",94.8
"Azerbaijan","2008M06",94.9
"Azerbaijan","2008M07",94.7
"Azerbaijan","2008M08",94.7
"Azerbaijan","2008M09",95.6
"Azerbaijan","2008M10",96.3
"Azerbaijan","2008M11",96.5
"Azerbaijan","2008M12",96.1
"Azerbaijan","2009M01",95.5
"Azerbaijan","2009M02",94.7
"Azerbaijan","2009M03",94.1
"Azerbaijan","2009M04",93.9
"Azerbaijan","2009M05",93.7
"Azerbaijan","2009M06",93.2
"Azerbaijan","2009M07",94.0
"Azerbaijan","2009M08",94.0
"Azerbaijan","2009M09",94.4
"Azerbaijan","2009M10",94.7
"Azerbaijan","2009M11",96.0
"Azerbaijan","2009M12",96.8
"Azerbaijan","2010M01",97.2
"Azerbaijan","2010M02",98.3
"Azerbaijan","2010M03",99.6
"Azerbaijan","2010M04",99.6
"Azerbaijan","2010M05",99.5
"Azerbaijan","2010M06",98.8
"Azerbaijan","2010M07",98.7
"Azerbaijan","2010M08",99.4
"Azerbaijan","2010M09",100.3
"Azerbaijan","2010M10",101.2
"Azerbaijan","2010M11",103.0
"Azerbaijan","2010M12",104.4
"Azerbaijan","2011M01",105.3
"Azerbaijan","2011M02",107.6
"Azerbaijan","2011M03",108.9
"Azerbaijan","2011M04",108.5
"Azerbaijan","2011M05",108.0
"Azerbaijan","2011M06",107.1
"Azerbaijan","2011M07",106.2
"Azerbaijan","2011M08",106.9
"Azerbaijan","2011M09",108.1
"Azerbaijan","2011M10",108.1
"Azerbaijan","2011M11",109.3
"Azerbaijan","2011M12",110.3
"Azerbaijan","2012M01",110.4
"Azerbaijan","2012M02",110.5
"Azerbaijan","2012M03",110.9
"Azerbaijan","2012M04",110.4
"Azerbaijan","2012M05",109.4
"Azerbaijan","2012M06",107.9
"Azerbaijan","2012M07",107.2
"Azerbaijan","2012M08",106.7
"Azerbaijan","2012M09",107.3
"Azerbaijan","2012M10",108.1
"Azerbaijan","2012M11",109.3
"Azerbaijan","2012M12",110.0
"Azerbaijan","2013M01",111.2
"Azerbaijan","2013M02",111.8
"Azerbaijan","2013M03",112.5
"Azerbaijan","2013M04",113.0
"Azerbaijan","2013M05",112.6
"Azerbaijan","2013M06",111.3
"Azerbaijan","2013M07",110.5
"Azerbaijan","2013M08",110.1
"Azerbaijan","2013M09",110.2
"Azerbaijan","2013M10",110.9
"Azerbaijan","2013M11",111.7
"Azerbaijan","2013M12",113.9
"Azerbaijan","2014M01",113.7
"Azerbaijan","2014M02",114.1
"Azerbaijan","2014M03",114.4
"Azerbaijan","2014M04",114.6
"Azerbaijan","2014M05",113.7
"Azerbaijan","2014M06",112.3
"Azerbaijan","2014M07",111.4
"Azerbaijan","2014M08",111.4
"Azerbaijan","2014M09",112.7
"Azerbaijan","2014M10",113.0
"Azerbaijan","2014M11",113.1
"Azerbaijan","2014M12",113.7
"Azerbaijan","2015M01",113.9
"Azerbaijan","2015M02",118.5
"Azerbaijan","2015M03",119.6
"Azerbaijan","2015M04",119.3
"Azerbaijan","2015M05",118.6
"Azerbaijan","2015M06",117.3
"Azerbaijan","2015M07",116.4
"Azerbaijan","2015M08",116.3
"Azerbaijan","2015M09",116.6
"Azerbaijan","2015M10",116.8
"Azerbaijan","2015M11",117.2
"Azerbaijan","2015M12",122.3
"Azerbaijan","2016M01",129.4
"Azerbaijan","2016M02",130.0
"Azerbaijan","2016M03",130.6
"Azerbaijan","2016M04",130.8
"Azerbaijan","2016M05",130.6
"Azerbaijan","2016M06",130.0
"Azerbaijan","2016M07",129.7
"Azerbaijan","2016M08",130.3
"Azerbaijan","2016M09",133.3
"Azerbaijan","2016M10",135.1
"Azerbaijan","2016M11",137.3
"Azerbaijan","2016M12",141.5
"Azerbaijan","2017M01",144.8
"Azerbaijan","2017M02",147.1
"Azerbaijan","2017M03",149.5
"Azerbaijan","2017M04",149.8
"Azerbaijan","2017M05",150.1
"Azerbaijan","2017M06",148.5
"Azerbaijan","2017M07",148.7
"Azerbaijan","2017M08",149.0
"Azerbaijan","2017M09",150.1
"Azerbaijan","2017M10",151.8
"Azerbaijan","2017M11",152.0
"Azerbaijan","2017M12",152.7
"Azerbaijan","2018M01",152.7
"Azerbaijan","2018M02",153.0
"Azerbaijan","2018M03",153.3
"Azerbaijan","2018M04",153.0
"Azerbaijan","2018M05",152.9
"Azerbaijan","2018M06",151.9
"Azerbaijan","2018M07",151.0
"Azerbaijan","2018M08",152.3
"Azerbaijan","2018M09",152.7
"Azerbaijan","2018M10",153.0
"Azerbaijan","2018M11",153.9
"Azerbaijan","2018M12",155.1
"Azerbaijan","2019M01",155.4
"Azerbaijan","2019M02",156.2
"Azerbaijan","2019M03",157.2
"Azerbaijan","2019M04",157.8
"Azerbaijan","2019M05",157.1
"Azerbaijan","2019M06",156.4
"Azerbaijan","2019M07",156.5
"Azerbaijan","2019M08",156.0
"Azerbaijan","2019M09",156.5
"Azerbaijan","2019M10",157.2
"Azerbaijan","2019M11",157.9
"Azerbaijan","2019M12",158.7
"Azerbaijan","2020M01",159.6
"Azerbaijan","2020M02",160.8
"Azerbaijan","2020M03",162.3
"Azerbaijan","2020M04",162.5
"Azerbaijan","2020M05",161.6
"Azerbaijan","2020M06",161.1
"Azerbaijan","2020M07",160.6
"Azerbaijan","2020M08",160.4
"Azerbaijan","2020M09",160.5
"Azerbaijan","2020M10",160.8
"Azerbaijan","2020M11",161.6
"Azerbaijan","2020M12",162.9
"Azerbaijan","2021M01",164.8
"Azerbaijan","2021M02",167.5
"Azerbaijan","2021M03",169.0
"Azerbaijan","2021M04",169.5
"Azerbaijan","2021M05",169.6
"Azerbaijan","2021M06",168.7
"Azerbaijan","2021M07",170.3
"Azerbaijan","2021M08",171.1
"Azerbaijan","2021M09",174.2
"Azerbaijan","2021M10",176.9
"Azerbaijan","2021M11",179.5
"Azerbaijan","2021M12",182.4
"Azerbaijan","2022M01",185.4
"Azerbaijan","2022M02",187.4
"Azerbaijan","2022M03",189.5
"Azerbaijan","2022M04",191.4
"Azerbaijan","2022M05",192.8
"Azerbaijan","2022M06",192.6
"Azerbaijan","2022M07",193.6
"Azerbaijan","2022M08",195.3
"Azerbaijan","2022M09",201.4
"Azerbaijan","2022M10",204.5
"Azerbaijan","2022M11",206.6
"Azerbaijan","2022M12",208.6
"Azerbaijan","2023M01",210.6
"Azerbaijan","2023M02",213.8
"Azerbaijan","2023M03",215.2
"Azerbaijan","2023M04",215.9
"Azerbaijan","2023M05",215.1
"Azerbaijan","2023M06",213.2
"Azerbaijan","2023M07",211.8
"Azerbaijan","2023M08",210.9
"Azerbaijan","2023M09",211.6
"Azerbaijan","2023M10",212.4
"Azerbaijan","2023M11",212.0
"Azerbaijan","2023M12",213.1
"Azerbaijan","2024M01",214.2
"Azerbaijan","2024M02",215.6
"Azerbaijan","2024M03",216.0
"Azerbaijan","2024M04",215.8
"Azerbaijan","2024M05",215.6
"Azerbaijan","2024M06",215.5
"Azerbaijan","2024M07",217.4
"Azerbaijan","2024M08",218.3
"Azerbaijan","2024M09",219.0
"Azerbaijan","2024M10",219.7
"Azerbaijan","2024M11",221.3
"Azerbaijan","2024M12",223.6
"Belarus","2000M01",11.5
"Belarus","2000M02",12.6
"Belarus","2000M03",13.3
"Belarus","2000M04",14.0
"Belarus","2000M05",14.6
"Belarus","2000M06",15.6
"Belarus","2000M07",16.3
"Belarus","2000M08",16.9
"Belarus","2000M09",18.0
"Belarus","2000M10",18.9
"Belarus","2000M11",20.0
"Belarus","2000M12",21.0
"Belarus","2001M01",22.0
"Belarus","2001M02",22.8
"Belarus","2001M03",23.7
"Belarus","2001M04",24.5
"Belarus","2001M05",25.1
"Belarus","2001M06",25.7
"Belarus","2001M07",26.1
"Belarus","2001M08",26.3
"Belarus","2001M09",26.8
"Belarus","2001M10",27.8
"Belarus","2001M11",29.0
"Belarus","2001M12",30.6
"Belarus","2002M01",32.5
"Belarus","2002M02",33.7
"Belarus","2002M03",34.5
"Belarus","2002M04",35.5
"Belarus","2002M05",36.3
"Belarus","2002M06",36.8
"Belarus","2002M07",37.2
"Belarus","2002M08",37.7
"Belarus","2002M09",38.1
"Belarus","2002M10",38.8
"Belarus","2002M11",40.0
"Belarus","2002M12",41.3
"Belarus","2003M01",43.1
"Belarus","2003M02",43.9
"Belarus","2003M03",44.6
"Belarus","2003M04",45.6
"Belarus","2003M05",46.5
"Belarus","2003M06",47.3
"Belarus","2003M07",48.0
"Belarus","2003M08",48.1
"Belarus","2003M09",48.9
"Belarus","2003M10",49.8
"Belarus","2003M11",50.8
"Belarus","2003M12",51.8
"Belarus","2004M01",52.8
"Belarus","2004M02",53.7
"Belarus","2004M03",54.4
"Belarus","2004M04",55.0
"Belarus","2004M05",55.4
"Belarus","2004M06",56.0
"Belarus","2004M07",56.5
"Belarus","2004M08",56.4
"Belarus","2004M09",56.4
"Belarus","2004M10",57.1
"Belarus","2004M11",58.0
"Belarus","2004M12",59.2
"Belarus","2005M01",59.7
"Belarus","2005M02",60.2
"Belarus","2005M03",60.8
"Belarus","2005M04",61.1
"Belarus","2005M05",61.5
"Belarus","2005M06",61.6
"Belarus","2005M07",62.1
"Belarus","2005M08",61.9
"Belarus","2005M09",62.0
"Belarus","2005M10",62.5
"Belarus","2005M11",62.9
"Belarus","2005M12",64.0
"Belarus","2006M01",64.8
"Belarus","2006M02",64.9
"Belarus","2006M03",65.0
"Belarus","2006M04",65.5
"Belarus","2006M05",65.8
"Belarus","2006M06",65.9
"Belarus","2006M07",66.2
"Belarus","2006M08",65.8
"Belarus","2006M09",65.9
"Belarus","2006M10",66.4
"Belarus","2006M11",67.6
"Belarus","2006M12",68.2
"Belarus","2007M01",69.4
"Belarus","2007M02",70.0
"Belarus","2007M03",70.2
"Belarus","2007M04",70.1
"Belarus","2007M05",70.4
"Belarus","2007M06",70.7
"Belarus","2007M07",71.0
"Belarus","2007M08",71.2
"Belarus","2007M09",71.9
"Belarus","2007M10",73.0
"Belarus","2007M11",74.6
"Belarus","2007M12",76.4
"Belarus","2008M01",78.4
"Belarus","2008M02",78.9
"Belarus","2008M03",79.5
"Belarus","2008M04",80.4
"Belarus","2008M05",81.5
"Belarus","2008M06",82.0
"Belarus","2008M07",82.6
"Belarus","2008M08",82.7
"Belarus","2008M09",83.6
"Belarus","2008M10",84.4
"Belarus","2008M11",85.6
"Belarus","2008M12",86.6
"Belarus","2009M01",90.2
"Belarus","2009M02",91.2
"Belarus","2009M03",91.8
"Belarus","2009M04",92.2
"Belarus","2009M05",92.5
"Belarus","2009M06",92.9
"Belarus","2009M07",93.3
"Belarus","2009M08",93.1
"Belarus","2009M09",93.4
"Belarus","2009M10",93.8
"Belarus","2009M11",94.1
"Belarus","2009M12",95.3
"Belarus","2010M01",96.1
"Belarus","2010M02",96.6
"Belarus","2010M03",97.7
"Belarus","2010M04",98.3
"Belarus","2010M05",99.1
"Belarus","2010M06",99.3
"Belarus","2010M07",99.6
"Belarus","2010M08",100.2
"Belarus","2010M09",101.8
"Belarus","2010M10",102.8
"Belarus","2010M11",103.8
"Belarus","2010M12",104.8
"Belarus","2011M01",106.3
"Belarus","2011M02",109.1
"Belarus","2011M03",111.2
"Belarus","2011M04",116.2
"Belarus","2011M05",131.4
"Belarus","2011M06",142.8
"Belarus","2011M07",147.8
"Belarus","2011M08",161.0
"Belarus","2011M09",182.8
"Belarus","2011M10",197.8
"Belarus","2011M11",213.8
"Belarus","2011M12",218.7
"Belarus","2012M01",222.9
"Belarus","2012M02",226.3
"Belarus","2012M03",229.6
"Belarus","2012M04",233.6
"Belarus","2012M05",237.3
"Belarus","2012M06",241.6
"Belarus","2012M07",244.8
"Belarus","2012M08",250.5
"Belarus","2012M09",253.8
"Belarus","2012M10",258.3
"Belarus","2012M11",262.7
"Belarus","2012M12",266.3
"Belarus","2013M01",274.3
"Belarus","2013M02",277.8
"Belarus","2013M03",280.7
"Belarus","2013M04",282.0
"Belarus","2013M05",284.0
