"Exchange Rate (XR) by Country, Indicator and Month"

"Country","Month","Exchange Rate, NCU per Euro"
"Turkiye","2014M10",2.8577
"Turkiye","2014M11",2.7885
"Turkiye","2014M12",2.8304
"Turkiye","2015M01",2.7153
"Turkiye","2015M02",2.7958
"Turkiye","2015M03",2.8076
"Turkiye","2015M04",2.8743
"Turkiye","2015M05",2.9491
"Turkiye","2015M06",3.0299
"Turkiye","2015M07",2.9705
"Turkiye","2015M08",3.1826
"Turkiye","2015M09",3.3835
"Turkiye","2015M10",3.2887
"Turkiye","2015M11",3.0849
"Turkiye","2015M12",3.1800
"Turkiye","2016M01",3.2712
"Turkiye","2016M02",3.2638
"Turkiye","2016M03",3.2072
"Turkiye","2016M04",3.2135
"Turkiye","2016M05",3.3230
"Turkiye","2016M06",3.2737
"Turkiye","2016M07",3.2786
"Turkiye","2016M08",3.3206
"Turkiye","2016M09",3.3284
"Turkiye","2016M10",3.3912
"Turkiye","2016M11",3.5500
"Turkiye","2016M12",3.6917
"Turkiye","2017M01",3.9869
"Turkiye","2017M02",3.9011
"Turkiye","2017M03",3.9228
"Turkiye","2017M04",3.9150
"Turkiye","2017M05",3.9463
"Turkiye","2017M06",3.9554
"Turkiye","2017M07",4.1021
"Turkiye","2017M08",4.1436
"Turkiye","2017M09",4.1376
"Turkiye","2017M10",4.3234
"Turkiye","2017M11",4.5714
"Turkiye","2017M12",4.5511
"Turkiye","2018M01",4.6027
"Turkiye","2018M02",4.6709
"Turkiye","2018M03",4.7993
"Turkiye","2018M04",5.0003
"Turkiye","2018M05",5.2501
"Turkiye","2018M06",5.4073
"Turkiye","2018M07",5.5748
"Turkiye","2018M08",6.8488
"Turkiye","2018M09",7.3840
"Turkiye","2018M10",6.6919
"Turkiye","2018M11",6.0896
"Turkiye","2018M12",6.0630
"Turkiye","2019M01",6.1365
"Turkiye","2019M02",5.9888
"Turkiye","2019M03",6.1983
"Turkiye","2019M04",6.4706
"Turkiye","2019M05",6.7694
"Turkiye","2019M06",6.5619
"Turkiye","2019M07",6.3528
"Turkiye","2019M08",6.2869
"Turkiye","2019M09",6.2765
"Turkiye","2019M10",6.4023
"Turkiye","2019M11",6.3420
"Turkiye","2019M12",6.5022
"Turkiye","2020M01",6.5808
"Turkiye","2020M02",6.6195
"Turkiye","2020M03",7.0170
"Turkiye","2020M04",7.4617
"Turkiye","2020M05",7.5527
"Turkiye","2020M06",7.6807
"Turkiye","2020M07",7.8843
"Turkiye","2020M08",8.6144
"Turkiye","2020M09",8.9084
"Turkiye","2020M10",9.3701
"Turkiye","2020M11",9.4522
"Turkiye","2020M12",9.3817
"Turkiye","2021M01",9.0059
"Turkiye","2021M02",8.5785
"Turkiye","2021M03",9.1301
"Turkiye","2021M04",9.7936
"Turkiye","2021M05",10.1852
"Turkiye","2021M06",10.3823
"Turkiye","2021M07",10.1587
"Turkiye","2021M08",9.9788
"Turkiye","2021M09",10.0691
"Turkiye","2021M10",10.6809
"Turkiye","2021M11",12.2361
"Turkiye","2021M12",15.4045
"Turkiye","2022M01",15.3525
"Turkiye","2022M02",15.4901
"Turkiye","2022M03",16.1233
"Turkiye","2022M04",15.9311
"Turkiye","2022M05",16.5412
"Turkiye","2022M06",17.9598
"Turkiye","2022M07",17.7896
"Turkiye","2022M08",18.2701
"Turkiye","2022M09",18.1465
"Turkiye","2022M10",18.2655
"Turkiye","2022M11",18.9877
"Turkiye","2022M12",19.7613
"Turkiye","2023M01",20.2312
"Turkiye","2023M02",20.1981
"Turkiye","2023M03",20.3491
"Turkiye","2023M04",21.2267
"Turkiye","2023M05",21.4918
"Turkiye","2023M06",25.7697
"Turkiye","2023M07",29.3212
"Turkiye","2023M08",29.3788
"Turkiye","2023M09",28.8643
"Turkiye","2023M10",29.4506
"Turkiye","2023M11",30.9786
"Turkiye","2023M12",31.7243
"Turkiye","2024M01",32.8165
"Turkiye","2024M02",33.2644
"Turkiye","2024M03",34.8229
"Turkiye","2024M04",34.6926
"Turkiye","2024M05",34.8605
"Turkiye","2024M06",35.0667
"Turkiye","2024M07",35.6969
"Turkiye","2024M08",37.1098
"Turkiye","2024M09",37.8238
"Turkiye","2024M10",37.3473
"Turkiye","2024M11",36.6237
"Turkiye","2024M12",36.6588
"Turkmenistan","2000M01",1.0542
"Turkmenistan","2000M02",1.0227
"Turkmenistan","2000M03",1.0029
"Turkmenistan","2000M04",0.9848
"Turkmenistan","2000M05",0.9422
"Turkmenistan","2000M06",0.9872
"Turkmenistan","2000M07",0.9773
"Turkmenistan","2000M08",0.9402
"Turkmenistan","2000M09",0.9070
"Turkmenistan","2000M10",0.8893
"Turkmenistan","2000M11",0.8906
"Turkmenistan","2000M12",0.9332
"Turkmenistan","2001M01",0.9758
"Turkmenistan","2001M02",0.9586
"Turkmenistan","2001M03",0.9459
"Turkmenistan","2001M04",0.9277
"Turkmenistan","2001M05",0.9091
"Turkmenistan","2001M06",0.8873
"Turkmenistan","2001M07",0.8951
"Turkmenistan","2001M08",0.9365
"Turkmenistan","2001M09",0.9475
"Turkmenistan","2001M10",0.9421
"Turkmenistan","2001M11",0.9239
"Turkmenistan","2001M12",0.9281
"Turkmenistan","2002M01",0.9186
"Turkmenistan","2002M02",0.9048
"Turkmenistan","2002M03",0.9108
"Turkmenistan","2002M04",0.9212
"Turkmenistan","2002M05",0.9537
"Turkmenistan","2002M06",0.9937
"Turkmenistan","2002M07",1.0318
"Turkmenistan","2002M08",1.0169
"Turkmenistan","2002M09",1.0200
"Turkmenistan","2002M10",1.0203
"Turkmenistan","2002M11",1.0415
"Turkmenistan","2002M12",1.0590
"Turkmenistan","2003M01",1.1046
"Turkmenistan","2003M02",1.1203
"Turkmenistan","2003M03",1.1238
"Turkmenistan","2003M04",1.1281
"Turkmenistan","2003M05",1.2045
"Turkmenistan","2003M06",1.2130
"Turkmenistan","2003M07",1.1826
"Turkmenistan","2003M08",1.1584
"Turkmenistan","2003M09",1.1671
"Turkmenistan","2003M10",1.2160
"Turkmenistan","2003M11",1.2169
"Turkmenistan","2003M12",1.2776
"Turkmenistan","2004M01",1.3118
"Turkmenistan","2004M02",1.3153
"Turkmenistan","2004M03",1.2751
"Turkmenistan","2004M04",1.2466
"Turkmenistan","2004M05",1.2488
"Turkmenistan","2004M06",1.2624
"Turkmenistan","2004M07",1.2756
"Turkmenistan","2004M08",1.2663
"Turkmenistan","2004M09",1.2706
"Turkmenistan","2004M10",1.2989
"Turkmenistan","2004M11",1.3512
"Turkmenistan","2004M12",1.3945
"Turkmenistan","2005M01",1.3645
"Turkmenistan","2005M02",1.3535
"Turkmenistan","2005M03",1.3729
"Turkmenistan","2005M04",1.3456
"Turkmenistan","2005M05",1.3201
"Turkmenistan","2005M06",1.2652
"Turkmenistan","2005M07",1.2518
"Turkmenistan","2005M08",1.2784
"Turkmenistan","2005M09",1.2747
"Turkmenistan","2005M10",1.2496
"Turkmenistan","2005M11",1.2257
"Turkmenistan","2005M12",1.2331
"Turkmenistan","2006M01",1.2588
"Turkmenistan","2006M02",1.2416
"Turkmenistan","2006M03",1.2502
"Turkmenistan","2006M04",1.2762
"Turkmenistan","2006M05",1.3281
"Turkmenistan","2006M06",1.3156
"Turkmenistan","2006M07",1.3191
"Turkmenistan","2006M08",1.3323
"Turkmenistan","2006M09",1.3237
"Turkmenistan","2006M10",1.3115
"Turkmenistan","2006M11",1.3397
"Turkmenistan","2006M12",1.3742
"Turkmenistan","2007M01",1.3519
"Turkmenistan","2007M02",1.3596
"Turkmenistan","2007M03",1.3771
"Turkmenistan","2007M04",1.4056
"Turkmenistan","2007M05",1.4052
"Turkmenistan","2007M06",1.3956
"Turkmenistan","2007M07",1.4264
"Turkmenistan","2007M08",1.4167
"Turkmenistan","2007M09",1.4452
"Turkmenistan","2007M10",1.4796
"Turkmenistan","2007M11",1.5272
"Turkmenistan","2007M12",1.5154
"Turkmenistan","2008M01",1.8399
"Turkmenistan","2008M02",1.8437
"Turkmenistan","2008M03",1.9407
"Turkmenistan","2008M04",1.9688
"Turkmenistan","2008M05",4.4337
"Turkmenistan","2008M06",4.4323
"Turkmenistan","2008M07",4.4946
"Turkmenistan","2008M08",4.2677
"Turkmenistan","2008M09",4.0954
"Turkmenistan","2008M10",3.7970
"Turkmenistan","2008M11",3.6287
"Turkmenistan","2008M12",3.8332
"Turkmenistan","2009M01",3.7728
"Turkmenistan","2009M02",3.6436
"Turkmenistan","2009M03",3.7192
"Turkmenistan","2009M04",3.7594
"Turkmenistan","2009M05",3.8902
"Turkmenistan","2009M06",3.9950
"Turkmenistan","2009M07",4.0152
"Turkmenistan","2009M08",4.0662
"Turkmenistan","2009M09",4.1503
"Turkmenistan","2009M10",4.2228
"Turkmenistan","2009M11",4.2506
"Turkmenistan","2009M12",4.1648
"Turkmenistan","2010M01",4.0674
"Turkmenistan","2010M02",3.9004
"Turkmenistan","2010M03",3.8670
"Turkmenistan","2010M04",3.8204
"Turkmenistan","2010M05",3.5813
"Turkmenistan","2010M06",3.4794
"Turkmenistan","2010M07",3.6394
"Turkmenistan","2010M08",3.6750
"Turkmenistan","2010M09",3.7240
"Turkmenistan","2010M10",3.9611
"Turkmenistan","2010M11",3.8934
"Turkmenistan","2010M12",3.7678
"Turkmenistan","2011M01",3.8076
"Turkmenistan","2011M02",3.8897
"Turkmenistan","2011M03",3.9899
"Turkmenistan","2011M04",4.1161
"Turkmenistan","2011M05",4.0895
"Turkmenistan","2011M06",4.1007
"Turkmenistan","2011M07",4.0650
"Turkmenistan","2011M08",4.0878
"Turkmenistan","2011M09",3.9245
"Turkmenistan","2011M10",3.9062
"Turkmenistan","2011M11",3.8634
"Turkmenistan","2011M12",3.7559
"Turkmenistan","2012M01",3.6779
"Turkmenistan","2012M02",3.7688
"Turkmenistan","2012M03",3.7624
"Turkmenistan","2012M04",3.7510
"Turkmenistan","2012M05",3.6450
"Turkmenistan","2012M06",3.5701
"Turkmenistan","2012M07",3.5021
"Turkmenistan","2012M08",3.5338
"Turkmenistan","2012M09",3.6637
"Turkmenistan","2012M10",3.6975
"Turkmenistan","2012M11",3.6557
"Turkmenistan","2012M12",3.7392
"Turkmenistan","2013M01",3.7869
"Turkmenistan","2013M02",3.8071
"Turkmenistan","2013M03",3.6946
"Turkmenistan","2013M04",3.7124
"Turkmenistan","2013M05",3.6999
"Turkmenistan","2013M06",3.7589
"Turkmenistan","2013M07",3.7279
"Turkmenistan","2013M08",3.7934
"Turkmenistan","2013M09",3.8041
"Turkmenistan","2013M10",3.8860
"Turkmenistan","2013M11",3.8456
"Turkmenistan","2013M12",3.9057
"Turkmenistan","2014M01",3.8791
"Turkmenistan","2014M02",3.8929
"Turkmenistan","2014M03",3.9392
"Turkmenistan","2014M04",3.9365
"Turkmenistan","2014M05",3.9138
"Turkmenistan","2014M06",3.8739
"Turkmenistan","2014M07",3.8586
"Turkmenistan","2014M08",3.7949
"Turkmenistan","2014M09",3.6769
"Turkmenistan","2014M10",3.6117
"Turkmenistan","2014M11",3.5545
"Turkmenistan","2014M12",3.5146
"Turkmenistan","2015M01",4.0674
"Turkmenistan","2015M02",3.9723
"Turkmenistan","2015M03",3.7932
"Turkmenistan","2015M04",3.7728
"Turkmenistan","2015M05",3.9023
"Turkmenistan","2015M06",3.9246
"Turkmenistan","2015M07",3.8487
"Turkmenistan","2015M08",3.8988
"Turkmenistan","2015M09",3.9273
"Turkmenistan","2015M10",3.9321
"Turkmenistan","2015M11",3.7578
"Turkmenistan","2015M12",3.8068
"Turkmenistan","2016M01",3.8010
"Turkmenistan","2016M02",3.8824
"Turkmenistan","2016M03",3.8850
"Turkmenistan","2016M04",3.9687
"Turkmenistan","2016M05",3.9588
"Turkmenistan","2016M06",3.9299
"Turkmenistan","2016M07",3.8738
"Turkmenistan","2016M08",3.9242
"Turkmenistan","2016M09",3.9242
"Turkmenistan","2016M10",3.8593
"Turkmenistan","2016M11",3.7797
"Turkmenistan","2016M12",3.6900
"Turkmenistan","2017M01",3.7151
"Turkmenistan","2017M02",3.7250
"Turkmenistan","2017M03",3.7397
"Turkmenistan","2017M04",3.7530
"Turkmenistan","2017M05",3.8700
"Turkmenistan","2017M06",3.9304
"Turkmenistan","2017M07",4.0290
"Turkmenistan","2017M08",4.1322
"Turkmenistan","2017M09",4.1701
"Turkmenistan","2017M10",4.1147
"Turkmenistan","2017M11",4.1085
"Turkmenistan","2017M12",4.1425
"Turkmenistan","2018M01",4.2698
"Turkmenistan","2018M02",4.3215
"Turkmenistan","2018M03",4.3178
"Turkmenistan","2018M04",4.2966
"Turkmenistan","2018M05",4.1342
"Turkmenistan","2018M06",4.0874
"Turkmenistan","2018M07",4.0902
"Turkmenistan","2018M08",4.0420
"Turkmenistan","2018M09",4.0807
"Turkmenistan","2018M10",4.0193
"Turkmenistan","2018M11",3.9782
"Turkmenistan","2018M12",3.9845
"Turkmenistan","2019M01",3.9959
"Turkmenistan","2019M02",3.9728
"Turkmenistan","2019M03",3.9557
"Turkmenistan","2019M04",3.9335
"Turkmenistan","2019M05",3.9146
"Turkmenistan","2019M06",3.9526
"Turkmenistan","2019M07",3.9264
"Turkmenistan","2019M08",3.8941
"Turkmenistan","2019M09",3.8512
"Turkmenistan","2019M10",3.8683
"Turkmenistan","2019M11",3.8678
"Turkmenistan","2019M12",3.8898
"Turkmenistan","2020M01",3.8850
"Turkmenistan","2020M02",3.8168
"Turkmenistan","2020M03",3.8721
"Turkmenistan","2020M04",3.8019
"Turkmenistan","2020M05",3.8156
"Turkmenistan","2020M06",3.9392
"Turkmenistan","2020M07",4.0124
"Turkmenistan","2020M08",4.1400
"Turkmenistan","2020M09",4.1274
"Turkmenistan","2020M10",4.1215
"Turkmenistan","2020M11",4.1435
"Turkmenistan","2020M12",4.2595
"Turkmenistan","2021M01",4.2600
"Turkmenistan","2021M02",4.2342
"Turkmenistan","2021M03",4.1647
"Turkmenistan","2021M04",4.1926
"Turkmenistan","2021M05",4.2512
"Turkmenistan","2021M06",4.2164
"Turkmenistan","2021M07",4.1376
"Turkmenistan","2021M08",4.1201
"Turkmenistan","2021M09",4.1196
"Turkmenistan","2021M10",4.0603
"Turkmenistan","2021M11",3.9950
"Turkmenistan","2021M12",3.9561
"Turkmenistan","2022M01",3.9602
"Turkmenistan","2022M02",3.9696
"Turkmenistan","2022M03",3.8568
"Turkmenistan","2022M04",3.7866
"Turkmenistan","2022M05",3.7025
"Turkmenistan","2022M06",3.6982
"Turkmenistan","2022M07",3.5627
"Turkmenistan","2022M08",3.5450
"Turkmenistan","2022M09",3.4664
"Turkmenistan","2022M10",3.4391
"Turkmenistan","2022M11",3.5703
"Turkmenistan","2022M12",3.7061
"Turkmenistan","2023M01",3.7691
"Turkmenistan","2023M02",3.7501
"Turkmenistan","2023M03",3.7469
"Turkmenistan","2023M04",3.8386
"Turkmenistan","2023M05",3.8035
"Turkmenistan","2023M06",3.7940
"Turkmenistan","2023M07",3.8704
"Turkmenistan","2023M08",3.8180
"Turkmenistan","2023M09",3.7393
"Turkmenistan","2023M10",3.6970
"Turkmenistan","2023M11",3.7830
"Turkmenistan","2023M12",3.8160
"Turkmenistan","2024M01",3.8168
"Turkmenistan","2024M02",3.7781
"Turkmenistan","2024M03",3.8052
"Turkmenistan","2024M04",3.7546
"Turkmenistan","2024M05",3.7842
"Turkmenistan","2024M06",3.7655
"Turkmenistan","2024M07",3.7953
"Turkmenistan","2024M08",3.8542
"Turkmenistan","2024M09",3.8872
"Turkmenistan","2024M10",3.8164
"Turkmenistan","2024M11",3.7206
"Turkmenistan","2024M12",3.6676
"Ukraine","2000M01",5.4547
"Ukraine","2000M02",5.4510
"Ukraine","2000M03",5.2729
"Ukraine","2000M04",5.1352
"Ukraine","2000M05",4.8959
"Ukraine","2000M06",5.1599
"Ukraine","2000M07",5.1105
"Ukraine","2000M08",4.9168
"Ukraine","2000M09",4.7436
"Ukraine","2000M10",4.6508
"Ukraine","2000M11",4.6562
"Ukraine","2000M12",4.8778
"Ukraine","2001M01",5.0977
"Ukraine","2001M02",5.0047
"Ukraine","2001M03",4.9308
"Ukraine","2001M04",4.8329
"Ukraine","2001M05",4.7323
"Ukraine","2001M06",4.6081
"Ukraine","2001M07",4.6227
"Ukraine","2001M08",4.8147
"Ukraine","2001M09",4.8642
"Ukraine","2001M10",4.8105
"Ukraine","2001M11",4.6969
"Ukraine","2001M12",4.7245
"Ukraine","2002M01",4.6927
"Ukraine","2002M02",4.6294
"Ukraine","2002M03",4.6613
"Ukraine","2002M04",4.7191
"Ukraine","2002M05",4.8857
"Ukraine","2002M06",5.0920
"Ukraine","2002M07",5.2870
"Ukraine","2002M08",5.2108
"Ukraine","2002M09",5.2270
"Ukraine","2002M10",5.2287
"Ukraine","2002M11",5.3379
"Ukraine","2002M12",5.4288
"Ukraine","2003M01",5.6640
"Ukraine","2003M02",5.7459
"Ukraine","2003M03",5.7645
"Ukraine","2003M04",5.7860
"Ukraine","2003M05",6.1770
"Ukraine","2003M06",6.2200
"Ukraine","2003M07",6.0633
"Ukraine","2003M08",5.9386
"Ukraine","2003M09",5.9832
"Ukraine","2003M10",6.2337
"Ukraine","2003M11",6.2392
"Ukraine","2003M12",6.5501
"Ukraine","2004M01",6.7245
"Ukraine","2004M02",6.7416
"Ukraine","2004M03",6.5344
"Ukraine","2004M04",6.3874
"Ukraine","2004M05",6.3970
"Ukraine","2004M06",6.4603
"Ukraine","2004M07",6.5229
"Ukraine","2004M08",6.4697
"Ukraine","2004M09",6.4871
"Ukraine","2004M10",6.6278
"Ukraine","2004M11",6.8940
"Ukraine","2004M12",7.1144
"Ukraine","2005M01",6.9596
"Ukraine","2005M02",6.8974
"Ukraine","2005M03",6.9861
"Ukraine","2005M04",6.7176
"Ukraine","2005M05",6.4103
"Ukraine","2005M06",6.1494
"Ukraine","2005M07",6.0823
"Ukraine","2005M08",6.2077
"Ukraine","2005M09",6.1895
"Ukraine","2005M10",6.0675
"Ukraine","2005M11",5.9517
"Ukraine","2005M12",5.9877
"Ukraine","2006M01",6.1123
"Ukraine","2006M02",6.0291
"Ukraine","2006M03",6.0704
"Ukraine","2006M04",6.1971
"Ukraine","2006M05",6.4487
"Ukraine","2006M06",6.3884
"Ukraine","2006M07",6.4054
"Ukraine","2006M08",6.4694
"Ukraine","2006M09",6.4274
"Ukraine","2006M10",6.3682
"Ukraine","2006M11",6.5052
"Ukraine","2006M12",6.6728
"Ukraine","2007M01",6.5644
"Ukraine","2007M02",6.6022
"Ukraine","2007M03",6.6870
"Ukraine","2007M04",6.8252
"Ukraine","2007M05",6.8234
"Ukraine","2007M06",6.7767
"Ukraine","2007M07",6.9264
"Ukraine","2007M08",6.8792
"Ukraine","2007M09",7.0178
"Ukraine","2007M10",7.1845
"Ukraine","2007M11",7.4156
"Ukraine","2007M12",7.3583
"Ukraine","2008M01",7.4330
"Ukraine","2008M02",7.4484
"Ukraine","2008M03",7.8404
"Ukraine","2008M04",7.9540
"Ukraine","2008M05",7.7561
"Ukraine","2008M06",7.5457
"Ukraine","2008M07",7.6378
"Ukraine","2008M08",7.2546
"Ukraine","2008M09",6.9737
"Ukraine","2008M10",6.7186
"Ukraine","2008M11",7.6446
"Ukraine","2008M12",10.1969
"Ukraine","2009M01",10.1933
"Ukraine","2009M02",9.8440
"Ukraine","2009M03",10.0483
"Ukraine","2009M04",10.1570
"Ukraine","2009M05",10.4464
"Ukraine","2009M06",10.6754
"Ukraine","2009M07",10.7750
"Ukraine","2009M08",11.1380
"Ukraine","2009M09",11.6485
"Ukraine","2009M10",11.8539
"Ukraine","2009M11",11.9230
"Ukraine","2009M12",11.6583
"Ukraine","2010M01",11.4129
"Ukraine","2010M02",10.9488
"Ukraine","2010M03",10.8102
"Ukraine","2010M04",10.6243
"Ukraine","2010M05",9.9594
"Ukraine","2010M06",9.6639
"Ukraine","2010M07",10.0902
"Ukraine","2010M08",10.1745
"Ukraine","2010M09",10.3362
"Ukraine","2010M10",10.9944
"Ukraine","2010M11",10.8303
"Ukraine","2010M12",10.5178
"Ukraine","2011M01",10.6208
"Ukraine","2011M02",10.8377
"Ukraine","2011M03",11.1214
"Ukraine","2011M04",11.5035
"Ukraine","2011M05",11.4430
"Ukraine","2011M06",11.4724
"Ukraine","2011M07",11.3696
"Ukraine","2011M08",11.4330
"Ukraine","2011M09",10.9788
"Ukraine","2011M10",10.9302
"Ukraine","2011M11",10.8227
"Ukraine","2011M12",10.5295
"Ukraine","2012M01",10.3108
"Ukraine","2012M02",10.5639
"Ukraine","2012M03",10.5428
"Ukraine","2012M04",10.5116
"Ukraine","2012M05",10.2197
"Ukraine","2012M06",10.0119
"Ukraine","2012M07",9.8217
"Ukraine","2012M08",9.9107
"Ukraine","2012M09",10.2751
"Ukraine","2012M10",10.3698
"Ukraine","2012M11",10.2527
"Ukraine","2012M12",10.4868
"Ukraine","2013M01",10.6205
"Ukraine","2013M02",10.6773
"Ukraine","2013M03",10.3617
"Ukraine","2013M04",10.4116
"Ukraine","2013M05",10.3765
"Ukraine","2013M06",10.5421
"Ukraine","2013M07",10.4552
"Ukraine","2013M08",10.6389
"Ukraine","2013M09",10.6687
"Ukraine","2013M10",10.8986
"Ukraine","2013M11",10.7853
"Ukraine","2013M12",10.9538
"Ukraine","2014M01",10.8793
"Ukraine","2014M02",11.8220
"Ukraine","2014M03",13.7111
"Ukraine","2014M04",16.0693
"Ukraine","2014M05",15.9813
"Ukraine","2014M06",16.0510
"Ukraine","2014M07",15.9143
"Ukraine","2014M08",17.2438
"Ukraine","2014M09",16.8021
"Ukraine","2014M10",16.4108
"Ukraine","2014M11",18.3309
"Ukraine","2014M12",19.2580
"Ukraine","2015M01",18.3762
"Ukraine","2015M02",27.7833
"Ukraine","2015M03",25.2045
"Ukraine","2015M04",24.4794
"Ukraine","2015M05",23.3196
"Ukraine","2015M06",23.8089
"Ukraine","2015M07",23.9250
"Ukraine","2015M08",24.0915
"Ukraine","2015M09",24.4428
"Ukraine","2015M10",24.5380
"Ukraine","2015M11",25.0296
"Ukraine","2015M12",25.4605
"Ukraine","2016M01",26.3463
"Ukraine","2016M02",29.2769
"Ukraine","2016M03",29.2554
"Ukraine","2016M04",29.0617
"Ukraine","2016M05",28.5109
"Ukraine","2016M06",28.0163
"Ukraine","2016M07",27.4674
"Ukraine","2016M08",28.1027
"Ukraine","2016M09",29.4601
"Ukraine","2016M10",28.4015
"Ukraine","2016M11",27.7548
"Ukraine","2016M12",27.6273
"Ukraine","2017M01",28.8192
"Ukraine","2017M02",28.7652
"Ukraine","2017M03",28.8510
"Ukraine","2017M04",28.7978
"Ukraine","2017M05",29.2168
"Ukraine","2017M06",29.3194
"Ukraine","2017M07",29.8944
"Ukraine","2017M08",30.2660
"Ukraine","2017M09",31.1076
"Ukraine","2017M10",31.3367
"Ukraine","2017M11",31.3479
"Ukraine","2017M12",32.5678
"Ukraine","2018M01",34.6887
"Ukraine","2018M02",33.5486
"Ukraine","2018M03",32.4959
"Ukraine","2018M04",32.1037
"Ukraine","2018M05",30.9251
"Ukraine","2018M06",30.5993
"Ukraine","2018M07",30.8528
"Ukraine","2018M08",31.7383
"Ukraine","2018M09",32.8685
"Ukraine","2018M10",32.3006
"Ukraine","2018M11",31.7498
"Ukraine","2018M12",31.6360
"Ukraine","2019M01",31.8292
"Ukraine","2019M02",30.8294
"Ukraine","2019M03",30.3611
"Ukraine","2019M04",30.1320
"Ukraine","2019M05",29.5032
"Ukraine","2019M06",29.9267
"Ukraine","2019M07",28.8887
"Ukraine","2019M08",28.0897
"Ukraine","2019M09",27.2554
"Ukraine","2019M10",27.4184
"Ukraine","2019M11",26.9284
"Ukraine","2019M12",26.2385
"Ukraine","2020M01",26.7726
"Ukraine","2020M02",26.8228
"Ukraine","2020M03",29.2204
